KODERECH	PERMALINK EREKH	word	ZURA	PERMALINK_ZURA
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	אספמיה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	באיספמיא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%90%D7%99%D7%A1%D7%A4%D7%9E%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	באיספניאה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%90%D7%99%D7%A1%D7%A4%D7%A0%D7%99%D7%90%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	באישפמיא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%90%D7%99%D7%A9%D7%A4%D7%9E%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	באספמיא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	באספמיה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	באספמייא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	באספניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%90%D7%A1%D7%A4%D7%A0%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	בהישפניה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%94%D7%99%D7%A9%D7%A4%D7%A0%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	בהשפניה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%94%D7%A9%D7%A4%D7%A0%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	בשפאניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	בשפאניען	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%A2%D7%9F
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	בשפניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%91%D7%A9%D7%A4%D7%A0%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	הישפאניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%94%D7%99%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	הישפניה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%94%D7%99%D7%A9%D7%A4%D7%A0%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	השפאניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%94%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	השפניה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%94%D7%A9%D7%A4%D7%A0%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	ואספמיה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%95%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	ואספמייא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%95%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	ואספניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%95%D7%90%D7%A1%D7%A4%D7%A0%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	ולאספמיא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%95%D7%9C%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	ולאספמייא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%95%D7%9C%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	ומאספמי'	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%95%D7%9E%D7%90%D7%A1%D7%A4%D7%9E%D7%99'
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	ומאספמיא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%95%D7%9E%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	ומאספמייא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%95%D7%9E%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	ושפאניען	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%95%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%A2%D7%9F
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	לאספמיא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%9C%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	להישפניה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%9C%D7%94%D7%99%D7%A9%D7%A4%D7%A0%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	להשפניה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%9C%D7%94%D7%A9%D7%A4%D7%A0%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	לשפאניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%9C%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	לשפאניען	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%9C%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%A2%D7%9F
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	לשפניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%9C%D7%A9%D7%A4%D7%A0%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	מאספמיא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%9E%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	מאספמיה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%9E%D7%90%D7%A1%D7%A4%D7%9E%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	מאספנייה	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%9E%D7%90%D7%A1%D7%A4%D7%A0%D7%99%D7%99%D7%94
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	שפאניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%90
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	שפאניע	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%A2
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	שפאניען	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%A9%D7%A4%D7%90%D7%A0%D7%99%D7%A2%D7%9F
2360	http://maagarim.hebrew-academy.org.il/?koderekh=2360	אספמיא	שפניא	http://maagarim.hebrew-academy.org.il/?koderekh=2360&tsura=%D7%A9%D7%A4%D7%A0%D7%99%D7%90
2494	http://maagarim.hebrew-academy.org.il/?koderekh=2494	אפולוניה	אפאלאניה	http://maagarim.hebrew-academy.org.il/?koderekh=2494&tsura=%D7%90%D7%A4%D7%90%D7%9C%D7%90%D7%A0%D7%99%D7%94
2494	http://maagarim.hebrew-academy.org.il/?koderekh=2494	אפולוניה	ואפולוניא	http://maagarim.hebrew-academy.org.il/?koderekh=2494&tsura=%D7%95%D7%90%D7%A4%D7%95%D7%9C%D7%95%D7%A0%D7%99%D7%90
2494	http://maagarim.hebrew-academy.org.il/?koderekh=2494	אפולוניה	לאפאלניה	http://maagarim.hebrew-academy.org.il/?koderekh=2494&tsura=%D7%9C%D7%90%D7%A4%D7%90%D7%9C%D7%A0%D7%99%D7%94
2497	http://maagarim.hebrew-academy.org.il/?koderekh=2497	אפוליה	אפוגליא	http://maagarim.hebrew-academy.org.il/?koderekh=2497&tsura=%D7%90%D7%A4%D7%95%D7%92%D7%9C%D7%99%D7%90
2497	http://maagarim.hebrew-academy.org.il/?koderekh=2497	אפוליה	אפוליען	http://maagarim.hebrew-academy.org.il/?koderekh=2497&tsura=%D7%90%D7%A4%D7%95%D7%9C%D7%99%D7%A2%D7%9F
2497	http://maagarim.hebrew-academy.org.il/?koderekh=2497	אפוליה	בעפוליען	http://maagarim.hebrew-academy.org.il/?koderekh=2497&tsura=%D7%91%D7%A2%D7%A4%D7%95%D7%9C%D7%99%D7%A2%D7%9F
2497	http://maagarim.hebrew-academy.org.il/?koderekh=2497	אפוליה	ובפולייא	http://maagarim.hebrew-academy.org.il/?koderekh=2497&tsura=%D7%95%D7%91%D7%A4%D7%95%D7%9C%D7%99%D7%99%D7%90
2497	http://maagarim.hebrew-academy.org.il/?koderekh=2497	אפוליה	פולייה	http://maagarim.hebrew-academy.org.il/?koderekh=2497&tsura=%D7%A4%D7%95%D7%9C%D7%99%D7%99%D7%94
2527	http://maagarim.hebrew-academy.org.il/?koderekh=2527	אפטלופון	אפטלופון	http://maagarim.hebrew-academy.org.il/?koderekh=2527&tsura=%D7%90%D7%A4%D7%98%D7%9C%D7%95%D7%A4%D7%95%D7%9F
2527	http://maagarim.hebrew-academy.org.il/?koderekh=2527	אפטלופון	ובאפטלופון	http://maagarim.hebrew-academy.org.il/?koderekh=2527&tsura=%D7%95%D7%91%D7%90%D7%A4%D7%98%D7%9C%D7%95%D7%A4%D7%95%D7%9F
2581	http://maagarim.hebrew-academy.org.il/?koderekh=2581	אפמיא	לאפמי	http://maagarim.hebrew-academy.org.il/?koderekh=2581&tsura=%D7%9C%D7%90%D7%A4%D7%9E%D7%99
2581	http://maagarim.hebrew-academy.org.il/?koderekh=2581	אפמיא	מאיספמיא	http://maagarim.hebrew-academy.org.il/?koderekh=2581&tsura=%D7%9E%D7%90%D7%99%D7%A1%D7%A4%D7%9E%D7%99%D7%90
2581	http://maagarim.hebrew-academy.org.il/?koderekh=2581	אפמיא	מאיספמייא	http://maagarim.hebrew-academy.org.il/?koderekh=2581&tsura=%D7%9E%D7%90%D7%99%D7%A1%D7%A4%D7%9E%D7%99%D7%99%D7%90
2581	http://maagarim.hebrew-academy.org.il/?koderekh=2581	אפמיא	פמיא	http://maagarim.hebrew-academy.org.il/?koderekh=2581&tsura=%D7%A4%D7%9E%D7%99%D7%90
2606	http://maagarim.hebrew-academy.org.il/?koderekh=2606	אפסוס	איפיסיאו	http://maagarim.hebrew-academy.org.il/?koderekh=2606&tsura=%D7%90%D7%99%D7%A4%D7%99%D7%A1%D7%99%D7%90%D7%95
2606	http://maagarim.hebrew-academy.org.il/?koderekh=2606	אפסוס	איפסוס	http://maagarim.hebrew-academy.org.il/?koderekh=2606&tsura=%D7%90%D7%99%D7%A4%D7%A1%D7%95%D7%A1
2606	http://maagarim.hebrew-academy.org.il/?koderekh=2606	אפסוס	באיפיסיאו	http://maagarim.hebrew-academy.org.il/?koderekh=2606&tsura=%D7%91%D7%90%D7%99%D7%A4%D7%99%D7%A1%D7%99%D7%90%D7%95
2606	http://maagarim.hebrew-academy.org.il/?koderekh=2606	אפסוס	בעפעזוס	http://maagarim.hebrew-academy.org.il/?koderekh=2606&tsura=%D7%91%D7%A2%D7%A4%D7%A2%D7%96%D7%95%D7%A1
2606	http://maagarim.hebrew-academy.org.il/?koderekh=2606	אפסוס	מעפעזוס	http://maagarim.hebrew-academy.org.il/?koderekh=2606&tsura=%D7%9E%D7%A2%D7%A4%D7%A2%D7%96%D7%95%D7%A1
2606	http://maagarim.hebrew-academy.org.il/?koderekh=2606	אפסוס	עפעזוס	http://maagarim.hebrew-academy.org.il/?koderekh=2606&tsura=%D7%A2%D7%A4%D7%A2%D7%96%D7%95%D7%A1
2676	http://maagarim.hebrew-academy.org.il/?koderekh=2676	אפרים	אפרים	http://maagarim.hebrew-academy.org.il/?koderekh=2676&tsura=%D7%90%D7%A4%D7%A8%D7%99%D7%9D
2676	http://maagarim.hebrew-academy.org.il/?koderekh=2676	אפרים	באפרים	http://maagarim.hebrew-academy.org.il/?koderekh=2676&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%99%D7%9D
2676	http://maagarim.hebrew-academy.org.il/?koderekh=2676	אפרים	ואפרים	http://maagarim.hebrew-academy.org.il/?koderekh=2676&tsura=%D7%95%D7%90%D7%A4%D7%A8%D7%99%D7%9D
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	אפריפקי	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%90%D7%A4%D7%A8%D7%99%D7%A4%D7%A7%D7%99
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	אפריקא	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%90
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	אפריקאה	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%90%D7%94
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	אפריקה	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%94
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	אפריקי	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	אפריקיא	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99%D7%90
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	אפריקיאה	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99%D7%90%D7%94
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	אפריקיה	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99%D7%94
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	אפרקיא	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%90%D7%A4%D7%A8%D7%A7%D7%99%D7%90
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	באפריקא	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%90
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	באפריקאה	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%90%D7%94
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	באפריקי	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	באפריקיא	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99%D7%90
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	באפריקיאה	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99%D7%90%D7%94
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	באפרקי	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%A7%D7%99
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	באפרקיאה	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%A7%D7%99%D7%90%D7%94
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	בהפריקי	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%91%D7%94%D7%A4%D7%A8%D7%99%D7%A7%D7%99
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	ואפריקי	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%95%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	ובאפריקא	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%95%D7%91%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%90
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	לאפריקי	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%9C%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	לאפריקיא	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%9C%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99%D7%90
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	לאפרקי	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%9C%D7%90%D7%A4%D7%A8%D7%A7%D7%99
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	מאפריקא	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%9E%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%90
2677	http://maagarim.hebrew-academy.org.il/?koderekh=2677	אפריקי	מאפריקי	http://maagarim.hebrew-academy.org.il/?koderekh=2677&tsura=%D7%9E%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%99
2690	http://maagarim.hebrew-academy.org.il/?koderekh=2690	אפרת	אפרת	http://maagarim.hebrew-academy.org.il/?koderekh=2690&tsura=%D7%90%D7%A4%D7%A8%D7%AA
2690	http://maagarim.hebrew-academy.org.il/?koderekh=2690	אפרת	אפרתה	http://maagarim.hebrew-academy.org.il/?koderekh=2690&tsura=%D7%90%D7%A4%D7%A8%D7%AA%D7%94
2690	http://maagarim.hebrew-academy.org.il/?koderekh=2690	אפרת	באפרת	http://maagarim.hebrew-academy.org.il/?koderekh=2690&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%AA
2690	http://maagarim.hebrew-academy.org.il/?koderekh=2690	אפרת	באפרתה	http://maagarim.hebrew-academy.org.il/?koderekh=2690&tsura=%D7%91%D7%90%D7%A4%D7%A8%D7%AA%D7%94
2690	http://maagarim.hebrew-academy.org.il/?koderekh=2690	אפרת	ואפרת	http://maagarim.hebrew-academy.org.il/?koderekh=2690&tsura=%D7%95%D7%90%D7%A4%D7%A8%D7%AA
2749	http://maagarim.hebrew-academy.org.il/?koderekh=2749	אקבין	איקבין	http://maagarim.hebrew-academy.org.il/?koderekh=2749&tsura=%D7%90%D7%99%D7%A7%D7%91%D7%99%D7%9F
2760	http://maagarim.hebrew-academy.org.il/?koderekh=2760	אקטיון	אקציאו	http://maagarim.hebrew-academy.org.il/?koderekh=2760&tsura=%D7%90%D7%A7%D7%A6%D7%99%D7%90%D7%95
2764	http://maagarim.hebrew-academy.org.il/?koderekh=2764	אקטספון	ואיקיטיספון	http://maagarim.hebrew-academy.org.il/?koderekh=2764&tsura=%D7%95%D7%90%D7%99%D7%A7%D7%99%D7%98%D7%99%D7%A1%D7%A4%D7%95%D7%9F
2764	http://maagarim.hebrew-academy.org.il/?koderekh=2764	אקטספון	קטיספון	http://maagarim.hebrew-academy.org.il/?koderekh=2764&tsura=%D7%A7%D7%98%D7%99%D7%A1%D7%A4%D7%95%D7%9F
2803	http://maagarim.hebrew-academy.org.il/?koderekh=2803	ארבאל	אדרבאל	http://maagarim.hebrew-academy.org.il/?koderekh=2803&tsura=%D7%90%D7%93%D7%A8%D7%91%D7%90%D7%9C
2803	http://maagarim.hebrew-academy.org.il/?koderekh=2803	ארבאל	ארבאל	http://maagarim.hebrew-academy.org.il/?koderekh=2803&tsura=%D7%90%D7%A8%D7%91%D7%90%D7%9C
2803	http://maagarim.hebrew-academy.org.il/?koderekh=2803	ארבאל	ארבל	http://maagarim.hebrew-academy.org.il/?koderekh=2803&tsura=%D7%90%D7%A8%D7%91%D7%9C
2803	http://maagarim.hebrew-academy.org.il/?koderekh=2803	ארבאל	בארבל	http://maagarim.hebrew-academy.org.il/?koderekh=2803&tsura=%D7%91%D7%90%D7%A8%D7%91%D7%9C
2803	http://maagarim.hebrew-academy.org.il/?koderekh=2803	ארבאל	לארבאל	http://maagarim.hebrew-academy.org.il/?koderekh=2803&tsura=%D7%9C%D7%90%D7%A8%D7%91%D7%90%D7%9C
2803	http://maagarim.hebrew-academy.org.il/?koderekh=2803	ארבאל	מארבל	http://maagarim.hebrew-academy.org.il/?koderekh=2803&tsura=%D7%9E%D7%90%D7%A8%D7%91%D7%9C
2812	http://maagarim.hebrew-academy.org.il/?koderekh=2812	ארבנורין	וארבנורין	http://maagarim.hebrew-academy.org.il/?koderekh=2812&tsura=%D7%95%D7%90%D7%A8%D7%91%D7%A0%D7%95%D7%A8%D7%99%D7%9F
2853	http://maagarim.hebrew-academy.org.il/?koderekh=2853	ארדביל	ארדויל	http://maagarim.hebrew-academy.org.il/?koderekh=2853&tsura=%D7%90%D7%A8%D7%93%D7%95%D7%99%D7%9C
2853	http://maagarim.hebrew-academy.org.il/?koderekh=2853	ארדביל	ארדיל	http://maagarim.hebrew-academy.org.il/?koderekh=2853&tsura=%D7%90%D7%A8%D7%93%D7%99%D7%9C
2853	http://maagarim.hebrew-academy.org.il/?koderekh=2853	ארדביל	ארדעביל	http://maagarim.hebrew-academy.org.il/?koderekh=2853&tsura=%D7%90%D7%A8%D7%93%D7%A2%D7%91%D7%99%D7%9C
2862	http://maagarim.hebrew-academy.org.il/?koderekh=2862	ארוד	ארווד	http://maagarim.hebrew-academy.org.il/?koderekh=2862&tsura=%D7%90%D7%A8%D7%95%D7%95%D7%93
2862	http://maagarim.hebrew-academy.org.il/?koderekh=2862	ארוד	וארד	http://maagarim.hebrew-academy.org.il/?koderekh=2862&tsura=%D7%95%D7%90%D7%A8%D7%93
2862	http://maagarim.hebrew-academy.org.il/?koderekh=2862	ארוד	וארוד	http://maagarim.hebrew-academy.org.il/?koderekh=2862&tsura=%D7%95%D7%90%D7%A8%D7%95%D7%93
2862	http://maagarim.hebrew-academy.org.il/?koderekh=2862	ארוד	מארוד	http://maagarim.hebrew-academy.org.il/?koderekh=2862&tsura=%D7%9E%D7%90%D7%A8%D7%95%D7%93
2864	http://maagarim.hebrew-academy.org.il/?koderekh=2864	ארודין	ארודין	http://maagarim.hebrew-academy.org.il/?koderekh=2864&tsura=%D7%90%D7%A8%D7%95%D7%93%D7%99%D7%9F
2864	http://maagarim.hebrew-academy.org.il/?koderekh=2864	ארודין	בארודין	http://maagarim.hebrew-academy.org.il/?koderekh=2864&tsura=%D7%91%D7%90%D7%A8%D7%95%D7%93%D7%99%D7%9F
2864	http://maagarim.hebrew-academy.org.il/?koderekh=2864	ארודין	לארודין	http://maagarim.hebrew-academy.org.il/?koderekh=2864&tsura=%D7%9C%D7%90%D7%A8%D7%95%D7%93%D7%99%D7%9F
2864	http://maagarim.hebrew-academy.org.il/?koderekh=2864	ארודין	מארודין	http://maagarim.hebrew-academy.org.il/?koderekh=2864&tsura=%D7%9E%D7%90%D7%A8%D7%95%D7%93%D7%99%D7%9F
2903	http://maagarim.hebrew-academy.org.il/?koderekh=2903	ארחמו	אורחמו	http://maagarim.hebrew-academy.org.il/?koderekh=2903&tsura=%D7%90%D7%95%D7%A8%D7%97%D7%9E%D7%95
2903	http://maagarim.hebrew-academy.org.il/?koderekh=2903	ארחמו	אחרומו	http://maagarim.hebrew-academy.org.il/?koderekh=2903&tsura=%D7%90%D7%97%D7%A8%D7%95%D7%9E%D7%95
2903	http://maagarim.hebrew-academy.org.il/?koderekh=2903	ארחמו	ארחומו	http://maagarim.hebrew-academy.org.il/?koderekh=2903&tsura=%D7%90%D7%A8%D7%97%D7%95%D7%9E%D7%95
2933	http://maagarim.hebrew-academy.org.il/?koderekh=2933	אריח	אריח	http://maagarim.hebrew-academy.org.il/?koderekh=2933&tsura=%D7%90%D7%A8%D7%99%D7%97
2948	http://maagarim.hebrew-academy.org.il/?koderekh=2948	אריצה	אריצא	http://maagarim.hebrew-academy.org.il/?koderekh=2948&tsura=%D7%90%D7%A8%D7%99%D7%A6%D7%90
2993	http://maagarim.hebrew-academy.org.il/?koderekh=2993	ארכת	אורך	http://maagarim.hebrew-academy.org.il/?koderekh=2993&tsura=%D7%90%D7%95%D7%A8%D7%9A
2995	http://maagarim.hebrew-academy.org.il/?koderekh=2995	ארם	א'	http://maagarim.hebrew-academy.org.il/?koderekh=2995&tsura=%D7%90'
2995	http://maagarim.hebrew-academy.org.il/?koderekh=2995	ארם	ארם	http://maagarim.hebrew-academy.org.il/?koderekh=2995&tsura=%D7%90%D7%A8%D7%9D
