Id	primary_heb_full	variant	PlaceId	SourceId
13127	אלרבי (פלורידה)	אלרבי	25286	4
13129	אלרהיים (גרמניה)	אלרהיים	23590	4
13134	אל-רום (ישראל)	אלרום	21503	4
13135	אל-רום (ישראל)	אל-רום	21503	4
13137	אלריה (צרפת)	אלריה	7225	4
13139	אלריך (גרמניה)	אלריך	20248	4
13141	אלרשא (גרמניה)	אלרשא	23762	4
13144	אלשיים-גרונאו (רודרסהיים-גרונאו, גרמניה)	אלשיים-גרונאו	26343	4
13149	אם אלקעאב (מצרים)	אם אלקעאב	2327	4
13151	אמאראוואטי (הודו)	אמאראוואטי	15172	4
13155	אמבו (ברזיל)	אמבו	11944	4
13157	אמבואז (צרפת)	אמבואז	19970	4
13159	אמבו-גואסו (ברזיל)	אמבו-גואסו	16396	4
13161	אמבודיהרינה (מדגסקר)	אמבודיהרינה	20683	4
13166	אמבון (אינדונזיה : אי)	אמבון	1904	4
13171	אמבון (אינדונזיה)	אמבון	11236	4
13176	אמבטו (אקוודור)	אמבטו	12895	4
13178	אמבלוי (צרפת)	אמבלוי	27102	4
13180	אמבלטוז (צרפת)	אמבלטוז	21666	4
13182	אמבנג'ה (מדגסקר)	אמבנג'ה	17134	4
13185	אמבראווה (אינדונזיה)	אמבראווה	8007	4
13187	אמברג (אוברפלץ, גרמניה)	אמברג	10925	4
13189	אמברג (גרמניה : מחוז)	אמברג	10926	4
13191	אמברגאו (גרמניה)	אמברגאו	20048	4
13193	אמברג-זולצבך (גרמניה)	אמברג-זולצבך	15846	4
13197	אמברגריז קיי (בליז)	אמברגריז קיי	1905	4
13199	אמברואן (צרפת)	אמברואן	9305	4
13203	אמברים (ונואטו)	אמברים	3304	4
13205	אמגנסט (ניו יורק)	אמגנסט	16481	4
13207	אמגר (אי) (דנמרק)	אמגר	3207	4
13212	אמדו (סין : אזור)	אמדו	6536	4
13217	אמדור (בלארוס)	אמדור	19671	4
13222	אמדן (סקסוניה תחתית, גרמניה)	אמדן	11316	4
13225	אמהרסט (בורמה : מחוז)	אמהרסט	20293	4
13227	אמהרסט (מסצ'וסטס)	אמהרסט	7514	4
13229	אמהרסט (נובה סקוטיה)	אמהרסט	14321	4
13231	אמהרסט (ניו המפשייר)	אמהרסט	13847	4
13233	אמהרסט (ניו יורק)	אמהרסט	8598	4
13243	אמו דריה	אמו דריה	1885	4
13246	אמול (איראן)	אמול	19257	4
13253	אמוליאן (יוון)	אמוליאן	16977	4
13255	אמונים (ישראל)	מושב אמונים	548	2
13258	אמורבך (גרמניה)	אמורבך	12848	4
13261	אמורגוס (יוון)	אמורגוס	17381	4
13263	אמורו (ממלכה עתיקה)	אמורו	17581	4
13265	אמוריום (עיר קדומה)	אמוריום	5374	4
13268	אזור נהר האמזונס	אמזונס	1907	4
13270	אמזונס (ברזיל)	אמזונס	8342	4
13274	אמזונס (ונצואלה)	אמזונס	13815	4
13276	אמזונס (פרו)	אמזונס	13237	4
13278	אמזמיז (מרוקו)	אמזמיז	27007	4
13282	אמטלן (מורלוס, מקסיקו)	אמטלן	17269	4
13286	אמיאלקו (מקסיקו)	אמיאלקו	17588	4
13288	אמיזון (עיר קדומה)	אמיזון	3875	4
13290	אמיטיויל (ניו יורק)	אמיטיויל	9645	4
13292	אמיין (צרפת)	אמיין	7397	4
13293	אמיין (צרפת)	אמין	7397	4
13295	אמילטפק (מקסיקו)	אמילטפק	16185	4
13298	אמיליה רומנה (איטליה)	אמיליה רומנה	7634	4
13299	אמירים (ישראל)	אמירים	549	2
13301	אמליה איילנד (פלורידה)	אמליה איילנד	1877	4
13303	אמליל (מרוקו)	אמליל	13849	4
13309	אמלפי (איטליה)	אמלפי	6262	4
13311	אמן (הולנד)	אמן	17784	4
13313	אמנדולה (איטליה)	אמנדולה	15790	4
13314	אמנדולה (איטליה)	למנולא	15790	4
13316	אמנון (ישראל)	אמנון	23145	4
13318	אמנטיה (איטליה)	אמנטיה	16734	4
13323	אמניסוס (עיר קדומה)	אמניסוס	4098	4
13325	אמנת זכויות יוצרים הארגון העולמי לקניין רוחני	אמנת זכויות יוצרים הארגון העולמי לקניין רוחני	26631	4
13330	אמסטיסלב (בלארוס)	אמסטיסלאוו	23543	4
13331	אמסטיסלב (בלארוס)	אמסטיסלב	23543	4
13332	אמסטיסלב (בלארוס)	מסטיסלאב	23543	4
13339	אמסטרדם (הולנד)	"אמ""ד"	550	4
13340	אמסטרדם (הולנד)	"אמד""ם"	550	2
13341	אמסטרדם (הולנד)	אמטשרדם	550	2
13342	אמסטרדם (הולנד)	אמסטערדאם	550	2
13343	אמסטרדם (הולנד)	אמסטרדאם	550	2
13344	אמסטרדם (הולנד)	אמסטרדם	550	2
13345	אמסטרדם (הולנד)	אמשטדם	550	2
13346	אמסטרדם (הולנד)	אמשטילודם	550	2
13347	אמסטרדם (הולנד)	אמשטילרדאם	550	2
13348	אמסטרדם (הולנד)	אמשטילרדם	550	2
13349	אמסטרדם (הולנד)	אמשטירדאם	550	2
13350	אמסטרדם (הולנד)	אמשטירדם	550	2
13351	אמסטרדם (הולנד)	אמשטלרדם	550	2
13352	אמסטרדם (הולנד)	אמשטערדאם	550	2
13353	אמסטרדם (הולנד)	אמשטרדאם	550	2
13354	אמסטרדם (הולנד)	אמשטרדם	550	2
13355	אמסטרדם (הולנד)	אמשרטדם	550	2
13357	אמסיה אילי (טורקיה)	אמסיה	16981	4
13363	אמסיה (מחוז אמסיה, טורקיה)	אמסיה	16980	4
13365	אמסלנד (גרמניה : מחוז)	אמסלנד	9532	4
13367	אמסלנד (גרמניה)	אמסלנד	1079	4
13369	אמפולי (איטליה)	אינפולי דטוסקאנה	9723	4
13370	אמפולי (איטליה)	אמפולי	9723	4
13374	אמפורדה (ספרד : אזור)	אמפורדה	11345	4
13380	אמפוריאס (ספרד)	אמפוריאס	16679	4
13382	אמפוריה (קנזס)	אמפוריה	6474	4
13388	אמפוריוס (כיוס, יוון)	אמפוריוס	17604	4
13390	אמפיפוליס (עיר קדומה)	אמפיפוליס	4622	4
13393	אמפלוקפוי (אתונה, יוון)	אמפלוקפוי	20835	4
13395	אמפריית טוקולור	אמפריית טוקולור	21110	4
13399	אמצ'יטקה (אלסקה : אי)	אמצ'יטקה	4972	4
13401	אמציה (ישראל)	אמציה	551	2
13403	אמקה (מקסיקו)	אמקה	16373	4
13406	אמקמקה דה חוארז (מקסיקו)	אמקמקה דה חוארז	13207	4
13410	אמר (עיר קדומה)	אמר	3779	4
13413	אמרום (גרמניה : אי)	אמרום	1884	4
13416	אמריך (גרמניה)	אמריך	8279	4
13417	אמריך (גרמניה)	עמריך	8279	4
13419	אמרילו (טקסס)	אמרילו	7118	4
13422	אמריצר (הודו)	אמריצר	8232	4
13424	אמריקה הדרומית	אמריקה הדרומית	2395	4
13431	אמריקה הלטינית	אמריקה הלטינית	2541	4
13434	אמריקה המרכזית	אמריקה המרכזית	1146	4
13436	אמריקה הצפונית	אמריקה הצפונית	2781	4
13438	אמריקוס (ג'ורג'יה)	אמריקוס	11765	4
13441	אמריקן בוטום (אילינוי)	אמריקן בוטום	1878	4
13443	אמריקן ביץ' (פלורידה)	אמריקן ביץ'	19665	4
13447	אמריקנה (ברזיל)	אמריקנה	7695	4
13449	אמרלנד (גרמניה : מחוז)	אמרלנד	13179	4
13451	אמרסהם (אנגליה)	אמרסהם	6851	4
13454	אמרסון (ניו ג'רזי)	אמרסון	20677	4
13457	אמרספורט (הולנד)	אמיספארט	6353	4
13458	אמרספורט (הולנד)	אמספורט	6353	4
13459	אמרספורט (הולנד)	אמרספורט	6353	4
13461	אמרפור (הודו)	אמרפור	14387	4
13465	אמרשוויר (צרפת)	אמרשוויר	18837	4
13466	אמרשוויר (צרפת)	אמרשויילר	18837	4
13469	אמשינוב (פולין)	אמשינאוו	23922	4
13470	אמשינוב (פולין)	אמשינוב	23922	4
13471	אמשינוב (פולין)	משצ'ונוב	23922	4
13474	אמתוס (עיר קדומה)	אמתוס	3548	4
13476	אמת מים ואלנס (איסטנבול, טורקיה)	אמת מים ואלנס	22817	4
13478	אמת מים קרוטון (ניו יורק)	אמת מים קרוטון	1055	4
13482	אן (צרפת)	אן	10214	4
13486	אנאבה (אלג'יריה)	אנאבה	9882	4
13487	אנאבה (אלג'יריה)	בונא	9882	4
13494	אנאמור (טורקיה)	אנאמור	17005	4
13496	אן ארבור (מישיגן)	אן ארבור	6272	4
13502	אנג'אר (לבנון)	אנג'אר	20863	4
13507	אנג'ואן (איי קומורו)	אנג'ואן	18609	4
13509	אנג'ונה (הודו)	אנג'ונה	16713	4
13512	אנגאואר איילנד (פאלאו)	אנגאואר איילנד	3285	4
13517	אנגדין (שווייץ)	אנגדין	1081	4
13518	אנגדין (שווייץ)	ענגידיין	1081	4
13520	אנגווילארה סאבאזיה (איטליה)	אנגווילארה סאבאזיה	18216	4
13522	אנגווילה	אנגווילה	9055	4
13539	אנגולה	אנגולה	8836	4
13542	אנגולם (צרפת)	אנגולם	10140	4
13543	אנגולם (צרפת)	אנגלום	10140	4
13545	אנגומואה (צרפת)	אנגומואה	9342	4
13550	אנגומי (קפריסין)	אנגומי	18166	4
13552	אנגונדי (הודו)	אנגונדי	20707	4
13555	אנגוש (מוזמביק : אי)	אנגוש	5503	4
13558	אנגיאן-סן-מרסל (צרפת)	אנגיאן-סן-מרסל	12839	4
13559	אנגיאן-סן-מרסל (צרפת)	אנגין-לה-בן	12839	4
13561	אנגיארי (איטליה)	אנגיארי	15456	4
13562	אנגיארי (איטליה)	אנגייארי	15456	4
13564	אנגלברג (אוובלדן, שוויץ)	אנגלברג	14647	4
13566	אנגלווד (ניו ג'רזי)	אנגלווד	14809	4
13573	אנגליה	אנגליה	12708	2
13582	אנגליה המזרחית	אנגליה המזרחית	5083	4
13585	אנגליה הצפונית	אנגליה הצפונית	1082	4
13589	אנגלן	אנגלן	1890	4
13599	אנגלסי (ויילס)	אנגלסי	10499	4
13602	אנגלפילד (צ'ילה : אי)	אנגלפילד	5805	4
13604	אנגמרקה (אקוודור)	אנגמרקה	17511	4
13606	אנגני (איטליה)	אנגני	15612	4
13607	אנגני (איטליה)	אנניי	15612	4
13609	אנגקור (עיר קדומה)	אנגקור	4624	4
13612	אנגר (גרמניה)	אנגר	7142	4
13616	אנגרא (איים האזוריים)	אנגרא	12388	4
13619	אנגרה דוס ראיס (ברזיל)	אנגרה דוס ראיס	13719	4
13621	אנגרס (גרמניה)	אנגרס	19110	4
13625	אנדה (צרפת)	אנדה	19022	4
13627	אנדהואליאס (פרו : פרובינציה)	אנדהואליאס	11201	4
13629	אנדובר (אנגליה)	אנדובר	16096	4
13631	אנדובר (מסצ'וסטס)	אנדובר	6325	4
13633	אנדולוהיסרי (איסטנבול, טורקיה)	אנדולוהיסרי	22242	4
13637	אנדורה	אנדאר	9651	2
13638	אנדורה	אנדורה	9651	4
13642	אנדיקוט (ניו יורק)	אנדיקוט	10718	4
13654	אנדלוסיה (ספרד)	אנדלוסיה	11138	4
13657	אנדמרקה (לוקאנאס, פרו)	אנדמרקה	17394	4
13659	אנדניה (עיר קדומה)	אנדניה	21234	4
13661	אנדר (צרפת : מחוז)	אנדר	12560	4
13664	אנדרברי אטול (קיריבטי)	אנדרברי אטול	5514	4
13667	אנדרה פראדש (הודו)	אנדרה פראדש	7418	4
13670	אנדרוס (איי בהאמה)	אנדרוס	3395	4
13672	אנדרטה לאומית אוקלהומה סיטי (אוקלהומה)	אנדרטה לאומית אוקלהומה סיטי	5963	4
13674	אנדרטה לאומית בוקר טי וושינגטון (וירגיניה)	אנדרטה לאומית בוקר טי וושינגטון	5869	4
13676	אנדרטה לאומית בנדליר (ניו מקסיקו)	אנדרטה לאומית בנדליר	1782	4
13678	אנדרטה לאומית גרנד סטיירקייס-אסקלנטה (יוטה)	אנדרטה לאומית גרנד סטיירקייס-אסקלנטה	19484	4
13680	אנדרטה לאומית הר ראשמור (דרום דקוטה)	אנדרטה לאומית הר ראשמור	2997	4
13682	אנדרטה לאומית וייט סנדס (ניו מקסיקו)	אנדרטה לאומית וייט סנדס	5348	4
13686	אנדרטה לאומית מקום הולדתו של ג'ורג וושינגטון (וירגיניה)	אנדרטה לאומית מקום הולדתו של ג'ורג וושינגטון	4623	4
13688	אנדרטה לאומית מרבצי מאובנים פלוריסנט (קולורדו)	אנדרטה לאומית מרבצי מאובנים פלוריסנט	5475	4
13690	אנדרטה לאומית פורט סטנוויקס (רום, ניו יורק)	אנדרטה לאומית פורט סטנוויקס	3103	4
13692	אנדרטה לאומית פורט קרוליין (ג'קסונוויל, פלורידה)	אנדרטה לאומית פורט קרוליין	5476	4
13694	אנדרטה לאומית פסל החירות (ניו יורק וניו ג'רזי)	אנדרטה לאומית פסל החירות	2487	4
13696	אנדריה (איטליה)	אנדריה	7795	4
13699	אנדריחוב (פולין)	אנדריחוב	17824	4
13702	אנדרייבקה (מחוז איליישב, רוסיה)	אנדרייבקה	20484	4
13704	אנדרנך (גרמניה)	אנדרנך	14653	4
13706	אנדרסון (אי) (ושינגטון)	אנדרסון	5502	4
13708	אנדרסון (אינדיאנה)	אנדרסון	6135	4
13710	אנדרסונויל (ג'ורג'יה)	אנדרסונויל	7114	4
13712	אנדרסי (צרפת)	אנדרסי	18693	4
13714	אנה (איטליה)	אנה	15010	4
13716	אנה (צרפת)	אנה	20851	4
13719	אנהאוזן (דידוף, בוואריה, גרמניה)	אנהאוזן	15504	4
13722	אנהולט (איסלבורג, גרמניה)	אנהולט	26019	4
13724	אנהיים (קליפורניה)	אנהיים	7939	4
13730	אנו (קאנאגווה-קן, יפן: אי)	אנו	3801	4
13736	אנובון (גינאה המשואתית)	אנובון	14755	4
13740	אנווטאק (איי מרשל)	אנווטאק	1080	4
13743	אנוויילר (גרמניה)	אנוויילר	14717	4
13746	אנוטה (אי : איי שלמה)	אנוטה	1900	4
13748	אן וירו מילס (איטליה)	אן וירו מילס	23905	4
13750	אנוניי (צרפת)	אנוניי	13076	4
13756	אנופול (פולין)	אנופול	8160	4
13759	אנוראדהאפורה (סרי לנקה : מחוז)	אנוראדהאפורה	16119	4
13765	אנוראדהאפורה (סרי לנקה)	אנוראדהאפורה	12355	4
13767	אנז'ה (צרפת : בישופות)	אנז'ה	21490	4
13769	אנז'ה (צרפת)	אנז'ה	10198	4
13771	אנז'ו (צרפת)	אנז'ו	14733	4
13772	אנז'ו (צרפת)	אניוש	14733	4
13775	אנזי-לה-דוק (צרפת)	אנזי-לה-דוק	14719	4
13777	אנזיסהיים (צרפת)	אנזיסהיים	10569	4
13778	אנזיסהיים (צרפת)	ענצי	10569	4
13780	אנזקרייס (גרמניה)	אנזקרייס	14905	4
13792	אנזרבוס (עיר קדומה)	אנזרבוס	1616	4
13805	אנחווי שנג (סין)	אנחווי	10851	4
13807	אנטבה (אוגנדה)	אנטבה	9468	4
13809	אנטוני (צרפת)	אנטוני	8068	4
13812	אנטוניוב (אופולה, פולין)	אנטוניה	20242	4
13813	אנטוניוב (אופולה, פולין)	אנטוניוב	20242	4
13814	אנטוניוב (אופולה, פולין)	אנטיניה	20242	4
13816	אנטופגסטה (צ'ילה)	אנטופגסטה	7130	4
13822	אנטופול (בלארוס)	אנטיפאליא	659	3
13823	אנטופול (בלארוס)	אנטיפאליע	659	3
13824	אנטופול (בלארוס)	אנטיפוליה	659	4
13827	אנטורפן (בלגיה : פרובינציה)	אנטורפן	7032	4
13854	אנטורפן (בלגיה)	אנווערס	643	2
13855	אנטורפן (בלגיה)	אנוירשה	643	2
13856	אנטורפן (בלגיה)	אנטוו.	643	2
13857	אנטורפן (בלגיה)	אנטוווערפען	643	2
13858	אנטורפן (בלגיה)	אנטווערפאן	643	2
13859	אנטורפן (בלגיה)	אנטווערפין	643	2
13860	אנטורפן (בלגיה)	אנטווערפן	643	2
13861	אנטורפן (בלגיה)	אנטווערפן.	643	2
13862	אנטורפן (בלגיה)	אנטווערפען	643	2
13863	אנטורפן (בלגיה)	אנטוורפן	643	2
13864	אנטורפן (בלגיה)	אנטוורפען	643	2
13865	אנטורפן (בלגיה)	אנטורפן	643	2
13867	אנטיב (צרפת)	אנטיב	11013	4
13869	אנטיגואה	אנטיגואה	6146	4
